image_url,name,brand,description,target_description,image_url_original,description_word_count,target_word_count,description_quality_note,image_valid,image_error,image_width,image_height
"https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756526408/adias3_2_pfw3bb.avif",ÁO THUN SMILEY DAISY,Adidas,"Áo thun Smiley Daisy từ adidas Originals mang đến thiết kế vui tươi và kiểu dáng thoải mái, sẵn sàng làm bừng sáng ngày mới của bạn. Chiếc áo thun in đồ hoạ này lan tỏa năng lượng tích cực với hình ảnh hoa cúc tươi vui, mang đến điểm nhấn ngộ nghĩnh cho tủ đồ của bạn. Được làm từ 100% chất liệu Better Cotton, áo mang đến cảm giác mềm mại và thoáng khí – lý tưởng cho trang phục hằng ngày.","Áo thun Smiley Daisy từ adidas Originals mang đến thiết kế vui tươi và kiểu dáng thoải mái, sẵn sàng làm bừng sáng ngày mới của bạn. Chiếc áo thun in đồ hoạ này lan tỏa năng lượng tích cực với hình ảnh hoa cúc tươi vui, mang đến điểm nhấn ngộ nghĩnh cho tủ đồ của bạn. Được làm từ 100% chất liệu Better Cotton, áo mang đến cảm giác mềm mại và thoáng khí – lý tưởng cho trang phục hằng ngày.","https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756526408/adias3_2_pfw3bb.avif",84,84,,True,,2000,2000
"https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756526424/adias6_0_vh3ub3.avif",Quần Short Graphic In Số,Adidas,"Thư giãn thoải mái trong chiếc quần short adidas này. Với kiểu dáng rộng rãi, thoải mái, chiếc quần này mang đến cảm giác thư thái, tự do. Chất vải tricot mềm mại mang lại cảm giác thoải mái, dù bạn đang thư giãn trên ghế sofa hay ra ngoài cùng bạn bè. Họa tiết graphic số cỡ lớn ở ống quần tạo điểm nhấn thể thao cho diện mạo của bạn.","Thư giãn thoải mái trong chiếc quần short adidas này. Với kiểu dáng rộng rãi, thoải mái, chiếc quần này mang đến cảm giác thư thái, tự do. Chất vải tricot mềm mại mang lại cảm giác thoải mái, dù bạn đang thư giãn trên ghế sofa hay ra ngoài cùng bạn bè. Họa tiết graphic số cỡ lớn ở ống quần tạo điểm nhấn thể thao cho diện mạo của bạn.","https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756526424/adias6_0_vh3ub3.avif",72,72,,True,,2000,2000
"https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756542182/zara5_0_f120io.jpg",QUẦN VẢI DỆT THIẾT KẾ THOẢI MÁ,Zara,"Quần dáng slim fit, chất liệu vải co giãn hai chiều. Có hai túi phía trước và hai túi may viền cài khuy phía sau. Cài phía trước bằng khóa kéo và khuy.","Quần dáng slim fit, chất liệu vải co giãn hai chiều. Có hai túi phía trước và hai túi may viền cài khuy phía sau. Cài phía trước bằng khóa kéo và khuy.","https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756542182/zara5_0_f120io.jpg",33,33,,True,,1024,1536
"https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756542184/zara7_0_mlpiwj.jpg",QUẦN CHINO DÁNG SKINNY FIT,Zara,"Áo sơ mi dáng boxy fit, chất liệu denim cotton. Cổ ve lật và tay dài bo gấu cài khuy. Túi ngực chi tiết viền. Hiệu ứng bạc màu. Cài khuy phía trước.","Áo sơ mi dáng boxy fit, chất liệu denim cotton. Cổ ve lật và tay dài bo gấu cài khuy. Túi ngực chi tiết viền. Hiệu ứng bạc màu. Cài khuy phía trước.","https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756542184/zara7_0_mlpiwj.jpg",33,33,,True,,1024,1536
"https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756543806/lv2_0_x3m1nl.webp",Áo Sơ Mi Họa Tiết Damier,Louis Vuitton,"Được may từ vải lụa Twill óng ánh, mẫu áo sơ mi ngắn tay gây ấn tượng với nền vải phủ họa tiết Damier, lồng ghép dòng chữ Marque L.Vuitton Déposée đặc trưng. Với gam màu xanh dương thanh lịch, thiết kế dễ dàng kết hợp với các mẫu trang phục màu trơn hoặc quần ngắn đồng điệu để tạo nên tổng thể thời thượng.","Được may từ vải lụa Twill óng ánh, mẫu áo sơ mi ngắn tay gây ấn tượng với nền vải phủ họa tiết Damier, lồng ghép dòng chữ Marque L.Vuitton Déposée đặc trưng. Với gam màu xanh dương thanh lịch, thiết kế dễ dàng kết hợp với các mẫu trang phục màu trơn hoặc quần ngắn đồng điệu để tạo nên tổng thể thời thượng.","https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756543806/lv2_0_x3m1nl.webp",65,65,,True,,1090,1090
"https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756545518/hm1_2_ijbzia.avif",Áo sơ mi linen pha Regular Fit,H&M,"Áo sơ mi bằng cotton mỏng nhẹ và linen dệt thoi có cổ bẻ, nẹp khuy kiểu truyền thống, cầu vai phía sau và một túi ngực mở. Tay dài với măng sét cài khuy điều chỉnh và nẹp tay áo có khuy nối. Vạt tròn. Dáng vừa để mặc thoải mái và tạo dáng cổ điển. Cotton pha linen kết hợp sự mềm mại của cotton với độ bền của linen, tạo ra một loại vải đẹp, có vân nổi, thoáng khí và rủ mềm hoàn hảo.","Áo sơ mi bằng cotton mỏng nhẹ và linen dệt thoi có cổ bẻ, nẹp khuy kiểu truyền thống, cầu vai phía sau và một túi ngực mở. Tay dài với măng sét cài khuy điều chỉnh và nẹp tay áo có khuy nối. Vạt tròn. Dáng vừa để mặc thoải mái và tạo dáng cổ điển. Cotton pha linen kết hợp sự mềm mại của cotton với độ bền của linen, tạo ra một loại vải đẹp, có vân nổi, thoáng khí và rủ mềm hoàn hảo.","https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756545518/hm1_2_ijbzia.avif",88,88,,True,,1260,1890
"https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756545520/hm2_2_rty8yd.avif",Áo sơ mi jersey cổ hai ve Regular Fit,H&M,"Áo sơ mi ngắn tay bằng vải jersey vân nổi làm từ cotton pha có cổ hai ve, nẹp khuy liền và vạt ngang. Dáng vừa để mặc thoải mái và tạo dáng cổ điển.","Áo sơ mi ngắn tay bằng vải jersey vân nổi làm từ cotton pha có cổ hai ve, nẹp khuy liền và vạt ngang. Dáng vừa để mặc thoải mái và tạo dáng cổ điển.","https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756545520/hm2_2_rty8yd.avif",35,35,,True,,1260,1890
"https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756545527/hm4_0_xisg2e.avif",Áo sơ mi cổ hai ve dệt ô vuông Loose Fit,H&M,"Áo sơ mi ngắn tay bằng jersey dệt ô vuông mềm có cổ hai ve, nẹp khuy liền, cầu vai phía sau, vai ráp trễ và vạt ngang có đường xẻ hai bên. Dáng rộng để mặc thoải mái nhưng không bị thụng.","Áo sơ mi ngắn tay bằng jersey dệt ô vuông mềm có cổ hai ve, nẹp khuy liền, cầu vai phía sau, vai ráp trễ và vạt ngang có đường xẻ hai bên. Dáng rộng để mặc thoải mái nhưng không bị thụng.","https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756545527/hm4_0_xisg2e.avif",43,43,,True,,2160,3238
"https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756545532/hm5_0_dyun6b.avif",Loose Cargo Jeans,H&M,"Quần jean túi hộp bằng cotton denim cứng với ống bo tròn và dáng rộng từ vòng ba cho tới gấu với toàn bộ ống quần rộng rãi. Cạp thường với nẹp khoá kéo và khuy. Túi hai bên, túi sau và túi ống quần có nắp. Đây là tất cả những gì bạn cần để diện một bộ denim hoàn hảo.","Quần jean túi hộp bằng cotton denim cứng với ống bo tròn và dáng rộng từ vòng ba cho tới gấu với toàn bộ ống quần rộng rãi. Cạp thường với nẹp khoá kéo và khuy. Túi hai bên, túi sau và túi ống quần có nắp. Đây là tất cả những gì bạn cần để diện một bộ denim hoàn hảo.","https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756545532/hm5_0_dyun6b.avif",62,62,,True,,2160,3239
"https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756545538/hm6_0_dbegch.avif",Baggy Jeans,H&M,Quần jean 5 túi bằng cotton denim cứng. Ống lượn tròn và dáng baggy từ vòng ba cho tới gấu với toàn bộ ống quần rộng rãi. Đũng hạ thấp và trùng ở mắt cá. Cạp thường và nẹp khoá kéo. Đây là món đồ denim hoàn hảo.,Quần jean 5 túi bằng cotton denim cứng. Ống lượn tròn và dáng baggy từ vòng ba cho tới gấu với toàn bộ ống quần rộng rãi. Đũng hạ thấp và trùng ở mắt cá. Cạp thường và nẹp khoá kéo. Đây là món đồ denim hoàn hảo.,"https://res.cloudinary.com/dx8ffnhq3/image/upload/f_jpg,q_auto/v1756545538/hm6_0_dbegch.avif",48,48,,True,,2160,3240
"https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1763971092/Giay_SL_72_RS_DJen_JI1282_01_standard_x3ycmz.avif",Giày SL 72 RS,Adidas,"Đôi giày adidas này sẵn sàng cho những hành trình phiêu lưu thường ngày. Ra đời năm 1972 dành cho các vận động viên điền kinh, giày SL 72 đã trường tồn qua bao thập kỷ nhờ phong cách thanh thoát và tối giản. Đế giữa bằng chất liệu EVA và đế ngoài bằng cao su sần mang lại cảm giác êm ái và độ bám đảm bảo sự thoải mái suốt ngày dài, bất kể bạn đang dạo phố hay tụ tập bạn bè. Các chi tiết phủ ngoài bằng da lộn tạo chiều sâu và hiệu ứng sần cho thân giày bằng vải nylon. Hãy diện lên mình thiết kế adidas iconic này và tìm về tinh thần đơn giản trong quá khứ.","Đôi giày adidas này sẵn sàng cho những hành trình phiêu lưu thường ngày. Ra đời năm 1972 dành cho các vận động viên điền kinh, giày SL 72 đã trường tồn qua bao thập kỷ nhờ phong cách thanh thoát và tối giản. Đế giữa bằng chất liệu EVA và đế ngoài bằng cao su sần mang lại cảm giác êm ái và độ bám đảm bảo sự thoải mái suốt ngày dài, bất kể bạn đang dạo phố hay tụ tập bạn bè. Các chi tiết phủ ngoài bằng da lộn tạo chiều sâu và hiệu ứng sần cho thân giày bằng vải nylon.","https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1763971092/Giay_SL_72_RS_DJen_JI1282_01_standard_x3ycmz.avif",125,106,,True,,2000,2000
"https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1763975012/M_NIKE_METCON_10_nngoef.avif",Nike Metcon 10,Nike,"Tăng cường tiềm năng tập luyện chéo của bạn với Metcon 10. Sản phẩm tối ưu hóa độ ổn định cho các bài tập nặng hơn với đế Hyperlift siêu bền và tăng cường khả năng vận động với lớp mút ReactX đàn hồi. Với khả năng hoàn trả năng lượng tốt hơn và trọng lượng nhẹ hơn Metcon 9, sản phẩm giúp bạn chinh phục mọi chuyển động mà bài tập yêu cầu.","Tăng cường tiềm năng tập luyện chéo của bạn với Metcon 10. Sản phẩm tối ưu hóa độ ổn định cho các bài tập nặng hơn với đế Hyperlift siêu bền và tăng cường khả năng vận động với lớp mút ReactX đàn hồi. Với khả năng hoàn trả năng lượng tốt hơn và trọng lượng nhẹ hơn Metcon 9, sản phẩm giúp bạn chinh phục mọi chuyển động mà bài tập yêu cầu.","https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1763975012/M_NIKE_METCON_10_nngoef.avif",74,74,,True,,1070,1338
"https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1763975332/W_NIKE_FREE_METCON_6_vkk2qf.avif",Nike Free Metcon 6,Nike,"Free Metcon 6 mở ra thế giới luyện tập đa dạng cho bạn. Chúng tôi đã tăng cường độ linh hoạt cho phần mũi bàn chân, giúp đôi giày linh hoạt nhất của chúng tôi có thể thích ứng tốt nhất, và gia cố thêm phần gót chân bằng lớp đệm mút. Điều này đồng nghĩa với việc bạn có thể tự do thực hiện các động tác mạnh mẽ trong các bài tập plyo và cardio, cùng với nền tảng vững chắc cần thiết cho các bài tập tạ.","Free Metcon 6 mở ra thế giới luyện tập đa dạng cho bạn. Chúng tôi đã tăng cường độ linh hoạt cho phần mũi bàn chân, giúp đôi giày linh hoạt nhất của chúng tôi có thể thích ứng tốt nhất, và gia cố thêm phần gót chân bằng lớp đệm mút. Điều này đồng nghĩa với việc bạn có thể tự do thực hiện các động tác mạnh mẽ trong các bài tập plyo và cardio, cùng với nền tảng vững chắc cần thiết cho các bài tập tạ.","https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1763975332/W_NIKE_FREE_METCON_6_vkk2qf.avif",90,90,,True,,1070,1338
"https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1763999755/NIKE_SB_ZOOM_BLAZER_MID_vby3uc.avif",Nike SB Malor,Nike,"Hãy chinh phục đôi giày này! SB Malor được thiết kế dành cho những người mới bắt đầu trượt ván, những người cần một đôi giày có thể chịu được nhiều giờ luyện tập để trau dồi kỹ năng. Các lớp da lộn và vải bạt giúp giày bền bỉ, trong khi đế ngoài kết hợp họa tiết xương cá với họa tiết tròn của Air Force 1 giúp tăng cường độ bám và chuyển động. Hãy xỏ chân vào, Malor đã sẵn sàng để chinh phục mọi thử thách.","Hãy chinh phục đôi giày này! SB Malor được thiết kế dành cho những người mới bắt đầu trượt ván, những người cần một đôi giày có thể chịu được nhiều giờ luyện tập để trau dồi kỹ năng. Các lớp da lộn và vải bạt giúp giày bền bỉ, trong khi đế ngoài kết hợp họa tiết xương cá với họa tiết tròn của Air Force 1 giúp tăng cường độ bám và chuyển động. Hãy xỏ chân vào, Malor đã sẵn sàng để chinh phục mọi thử thách.","https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1763999755/NIKE_SB_ZOOM_BLAZER_MID_vby3uc.avif",90,90,,True,,1070,1338
"https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1764037893/louis-vuitton-lv-buttersoft-sneaker--BTU01TSKMA_PM1_Side_view_chjzpl.avif",Giày Thể Thao LV BUTTERSOFT,Louis Vuitton,"Là một thiết kế của Giám đốc sáng tạo Pharrell Williams, giày LV BUTTERSOFT được lấy cảm hứng từ thập niên 60 khi giày thể thao lần đầu tiên trở thành phụ kiện thời trang. Phiên bản này được may từ da cừu và da bê in họa tiết Monogram biểu tượng, kết hợp thân trên lót đệm êm ái. Dấu ấn thương hiệu được thể hiện qua logo LV, viền da tự nhiên và các mô típ dập nổi của bộ sưu tập Thu-Đông 2025 như tôm hùm và góc mặt nghiêng của Pharrell Williams.","Là một thiết kế của Giám đốc sáng tạo Pharrell Williams, giày LV BUTTERSOFT được lấy cảm hứng từ thập niên 60 khi giày thể thao lần đầu tiên trở thành phụ kiện thời trang. Phiên bản này được may từ da cừu và da bê in họa tiết Monogram biểu tượng, kết hợp thân trên lót đệm êm ái. Dấu ấn thương hiệu được thể hiện qua logo LV, viền da tự nhiên và các mô típ dập nổi của bộ sưu tập Thu-Đông 2025 như tôm hùm và góc mặt nghiêng của Pharrell Williams.","https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1764037893/louis-vuitton-lv-buttersoft-sneaker--BTU01TSKMA_PM1_Side_view_chjzpl.avif",96,96,,True,,1090,1090
"https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1764040702/03920660700-a1_jckcgg.jpg",KHĂN QUÀNG HỌA TIẾT KẺ SỌC VÀ TUA RUA,Zara,Khăn quàng được làm từ vải có độ mềm mại. Hai đầu phối tua rua.,Khăn quàng được làm từ vải có độ mềm mại. Hai đầu phối tua rua.,"https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1764040702/03920660700-a1_jckcgg.jpg",15,15,too_short;,True,,1440,2160
"https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1764042734/louis-vuitton-tiny-recto-verso-card-holder-lv-bloom--M14614_PM2_Front_view_g6ikjv.avif",Ví Đựng Thẻ Tiny Recto Verso LV Bloom,Louis Vuitton,"Thuộc bộ sưu tập LV Bloom, ví đựng thẻ Tiny Recto Verso được may từ da bê trong gam màu nổi bật, điểm xuyết phụ kiện trang trí hình hoa Monogram với lớp hoàn thiện ánh kim hai màu. Không gian ví được tối ưu nhờ thiết kế xếp ly thông minh, gồm một ngăn lớn ở mặt trước kết hợp với hai khe đựng thẻ ở mặt sau.","Thuộc bộ sưu tập LV Bloom, ví đựng thẻ Tiny Recto Verso được may từ da bê trong gam màu nổi bật, điểm xuyết phụ kiện trang trí hình hoa Monogram với lớp hoàn thiện ánh kim hai màu. Không gian ví được tối ưu nhờ thiết kế xếp ly thông minh, gồm một ngăn lớn ở mặt trước kết hợp với hai khe đựng thẻ ở mặt sau.","https://res.cloudinary.com/dizp1emal/image/upload/f_jpg,q_auto/v1764042734/louis-vuitton-tiny-recto-verso-card-holder-lv-bloom--M14614_PM2_Front_view_g6ikjv.avif",69,69,,True,,1090,1090
